sample	Helicobacter	Comamonas	Caenimonas	Dorea	Sutterella	Anaerovibrio	Odoribacter	Succinivibrio	Sphingomonas	Aeromonas	Lactobacillus	Blautia	Enhydrobacter	Oscillibacter	Exiguobacterium	Desulfovibrio	Parabacteroides	Fusobacterium	Dialister	Parasutterella	Rubrobacter	Actinomyces	Streptococcus	Eubacterium	Diaphorobacter	Coprococcus	Acidovorax	Bacteroides	Butyricicoccus	Staphylococcus	Rheinheimera	Asaccharobacter	Hydrogenophaga	Serratia	Zoogloea	Vibrio	Acinetobacter	Curtobacterium	Clavibacter	Novosphingobium	Veillonella	Subdoligranulum	Paraprevotella	Lactococcus	Phascolarctobacterium	Clostridium	Megamonas	Coprobacillus	Chryseobacterium	Barnesiella	GpI	Aquabacterium	Escherichia/Shigella	Haemophilus	Pseudomonas	Burkholderia	Collinsella	Microbacterium	Turicibacter	Rikenella	Pantoea	Alistipes	Delftia	Azonexus	Streptophyta	Roseburia	Stenotrophomonas	Weeksella	Arthrobacter	Bacillus	Asticcacaulis	Prevotella	Faecalibacterium	Pseudoalteromonas	Slackia	Acidaminococcus	Gp1	Sphingobium	Succinispira	Klebsiella	Brachyspira	Ralstonia	Uruburuella	Ruminococcus	Eggerthella	Citrobacter	Rhizobium	Afipia	Enterococcus	Marinomonas	Anaerostipes	Propionibacterium
D5-646-480_1_1_450case	5.975500448162533E-4	0.0	0.0	0.06677621750821632	0.010905288317896623	1.4938751120406333E-4	0.0023902001792650133	0.005527337914550344	0.019121601434120106	0.0023902001792650133	0.00268897520167314	0.05811174185838064	0.0	0.010457125784284434	1.4938751120406333E-4	0.0	0.016731401254855095	4.4816253361219E-4	0.0	8.9632506722438E-4	0.009262025694651926	1.4938751120406333E-4	0.00672243800418285	0.01971915147893636	0.00268897520167314	0.058410516880788764	0.009262025694651926	0.2706901703017628	0.0058261129369584705	1.4938751120406333E-4	5.975500448162533E-4	0.0	4.4816253361219E-4	0.0	0.0	0.0023902001792650133	0.00179265013444876	5.975500448162533E-4	7.469375560203167E-4	1.4938751120406333E-4	7.469375560203167E-4	0.006423662981774723	0.00941141320585599	0.0011951000896325067	0.005676725425754407	0.0014938751120406335	0.0	0.02016731401254855	2.9877502240812666E-4	0.0023902001792650133	0.0	0.004182850313713774	0.03719749028981177	0.015088138631610397	0.010008963250672244	0.00224081266806095	0.030176277263220794	0.0028383627128772035	0.00134448760083657	2.9877502240812666E-4	0.0019420376456528235	0.007469375560203167	0.0025395876904690767	0.0023902001792650133	0.02016731401254855	0.07768150582611294	0.0016432626232446967	0.0032865252464893933	1.4938751120406333E-4	0.0028383627128772035	2.9877502240812666E-4	0.0058261129369584705	0.09859575739468181	0.002987750224081267	0.00224081266806095	0.0032865252464893933	0.0	0.0	0.00403346280250971	0.00179265013444876	0.0	0.0010457125784284435	0.00134448760083657	0.005228562892142217	0.007469375560203167	2.9877502240812666E-4	0.0023902001792650133	1.4938751120406333E-4	0.0	0.0034359127576934568	0.0	0.00134448760083657
D5-604-416_2_1_577control	0.0	0.0	0.0	0.044266294876263504	0.03468107354478912	0.0	0.012896479609620077	0.0	0.006622516556291391	0.0	0.0	0.06395956779365633	0.0	0.028929940745904496	0.0	0.0	0.07302195887068665	0.0	0.0	5.228302544440571E-4	0.0	1.742767514813524E-4	0.0013942140118508191	0.05507145346810736	0.0	0.025095852213314743	0.0	0.1500522830254444	0.01376786336702684	0.0	0.0	5.228302544440571E-4	0.0	0.0	0.0	1.742767514813524E-4	0.0	0.0	0.0	0.0	1.742767514813524E-4	0.04304635761589404	0.004531195538515162	1.742767514813524E-4	0.014116416869989544	3.485535029627048E-4	1.742767514813524E-4	0.010630881840362495	0.0	0.007668177065179505	0.0	0.0	0.09236667828511677	6.971070059254096E-4	0.006099686301847334	0.0	0.013593586615545486	0.0	6.971070059254096E-4	0.0	0.0	0.03572673405367724	0.0	0.0	3.485535029627048E-4	0.08417567096549321	0.0	0.07110491460439178	0.0	1.742767514813524E-4	0.0	0.0	0.036598117811084	0.0	5.228302544440571E-4	0.031021261763680724	0.0	0.0	0.0	3.485535029627048E-4	0.0	0.0	0.0	0.033635413035901014	3.485535029627048E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.228302544440571E-4
D5-608-055_2_1_1389case	0.0	0.0	0.0	0.001816860465116279	0.022892441860465115	0.0	0.002543604651162791	0.0	0.27834302325581395	0.007630813953488372	0.0014534883720930232	0.0029069767441860465	0.0014534883720930232	0.0	0.0	0.0	0.03670058139534884	0.0	0.0	0.0	0.0	0.0	0.013444767441860465	0.0	0.0	0.01308139534883721	0.003997093023255814	0.30959302325581395	0.0010901162790697674	0.0032703488372093025	0.006540697674418605	7.267441860465116E-4	0.0	0.0010901162790697674	0.0	0.006540697674418605	0.0	0.0	0.002543604651162791	0.0	0.0	0.0	0.002543604651162791	0.010174418604651164	0.012354651162790697	0.0	0.009811046511627907	0.021438953488372093	0.0	0.0	0.0	0.0	0.003633720930232558	0.0	0.01126453488372093	0.0014534883720930232	0.0010901162790697674	7.267441860465116E-4	0.001816860465116279	0.0	0.0029069767441860465	0.025436046511627907	0.002543604651162791	0.00436046511627907	0.03197674418604651	0.028706395348837208	0.002180232558139535	0.010901162790697675	0.002543604651162791	0.0010901162790697674	0.002180232558139535	0.01744186046511628	0.015625	0.023619186046511628	0.0	0.0	0.0	0.0	0.0	0.00872093023255814	0.0	0.0032703488372093025	0.0061773255813953485	0.0	0.0	3.633720930232558E-4	3.633720930232558E-4	0.0032703488372093025	0.0	0.007630813953488372	0.0	0.004723837209302325
D5-647-950_1_1_576case	0.00127000254000508	2.54000508001016E-4	0.0	0.023622047244094488	2.54000508001016E-4	0.0	5.08001016002032E-4	2.54000508001016E-4	0.025146050292100583	0.007366014732029464	0.010668021336042673	0.0967741935483871	0.0	0.002286004572009144	0.0	0.0	0.014478028956057912	0.001016002032004064	5.08001016002032E-4	0.032512065024130045	2.54000508001016E-4	0.0	0.014478028956057912	7.62001524003048E-4	0.001524003048006096	0.025654051308102617	0.00381000762001524	0.4051308102616205	0.003556007112014224	0.0	0.005334010668021336	0.00508001016002032	0.0	5.08001016002032E-4	5.08001016002032E-4	0.009144018288036576	0.001524003048006096	0.0	0.001016002032004064	0.0	0.0	0.01828803657607315	5.08001016002032E-4	0.006858013716027432	0.010668021336042673	0.0	0.0	0.020066040132080264	0.001016002032004064	0.0027940055880111762	0.0	0.004064008128016256	0.007112014224028448	0.0	0.0055880111760223524	0.001524003048006096	0.021844043688087376	0.001778003556007112	0.0	0.0	0.002286004572009144	0.01397002794005588	2.54000508001016E-4	0.0	0.02082804165608331	0.03505207010414021	0.002032004064008128	7.62001524003048E-4	2.54000508001016E-4	0.010414020828041656	0.0	0.001016002032004064	0.05461010922021844	0.018796037592075186	2.54000508001016E-4	0.0	0.0	0.0	0.0	0.0063500127000254	0.0	0.0	0.004572009144018288	0.006604013208026416	0.008382016764033528	5.08001016002032E-4	0.001016002032004064	0.001016002032004064	0.0	0.0127000254000508	0.0	0.001016002032004064
D5-604-978_2_1_332control	0.0	0.0	0.0	0.04950869236583522	0.006046863189720333	0.0	0.0015117157974300832	0.0	0.021541950113378686	0.0026455026455026454	0.0	0.03552532123960695	3.779289493575208E-4	0.038170823885109596	0.0	0.007180650037792895	0.009826152683295541	3.779289493575208E-4	0.0	7.558578987150416E-4	0.0	0.0	0.007180650037792895	0.06840513983371126	0.0	0.0801209372637944	0.0	0.2724867724867725	3.779289493575208E-4	0.0	7.558578987150416E-4	0.0	0.0	3.779289493575208E-4	0.0	0.0	3.779289493575208E-4	0.0	7.558578987150416E-4	0.0	0.0	0.026832955404383976	0.0	0.0	0.009826152683295541	0.0	3.779289493575208E-4	0.0022675736961451248	0.0	0.0011337868480725624	0.0	0.0	7.558578987150416E-4	0.0	0.0	0.0	0.009826152683295541	3.779289493575208E-4	3.779289493575208E-4	0.0	0.0	0.0	3.779289493575208E-4	0.0	0.0011337868480725624	0.1330309901738473	3.779289493575208E-4	0.0	0.0015117157974300832	7.558578987150416E-4	0.0	0.012849584278155708	0.08616780045351474	0.0026455026455026454	0.0	0.0	0.0	0.0	0.0	0.0015117157974300832	0.0	0.0	3.779289493575208E-4	0.09561602418745276	0.001889644746787604	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0011337868480725624
D5-638-082_1_1_380case	0.0015473887814313346	0.0019342359767891683	0.0	0.08104448742746614	0.007156673114119922	0.0	0.0019342359767891683	9.671179883945841E-4	0.03249516441005803	5.802707930367504E-4	0.004835589941972921	0.28646034816247584	3.8684719535783365E-4	0.008123791102514507	0.0	0.00851063829787234	0.010831721470019342	0.0017408123791102514	0.0	0.0	0.0019342359767891683	0.0	0.0017408123791102514	0.02920696324951644	0.008704061895551257	0.023984526112185687	0.044100580270793034	0.06692456479690523	0.0027079303675048355	1.9342359767891682E-4	5.802707930367504E-4	0.0	0.0029013539651837525	0.0	0.002514506769825919	1.9342359767891682E-4	0.011025145067698259	1.9342359767891682E-4	0.0038684719535783366	3.8684719535783365E-4	0.0	0.011218568665377175	0.002514506769825919	0.0065764023210831725	0.0	0.0	0.010831721470019342	0.024951644100580272	5.802707930367504E-4	7.736943907156673E-4	3.8684719535783365E-4	0.009864603481624759	0.0027079303675048355	0.0	0.013733075435203095	1.9342359767891682E-4	0.009477756286266924	0.0013539651837524177	0.0029013539651837525	0.0	0.0023210831721470018	0.005802707930367505	0.007350096711798839	0.0036750483558994195	0.02011605415860735	0.03829787234042553	0.00425531914893617	0.0019342359767891683	7.736943907156673E-4	0.015473887814313346	0.0	0.061895551257253385	0.0690522243713733	3.8684719535783365E-4	3.8684719535783365E-4	9.671179883945841E-4	3.8684719535783365E-4	3.8684719535783365E-4	0.003094777562862669	3.8684719535783365E-4	0.0	0.0	0.0	0.003094777562862669	0.0029013539651837525	1.9342359767891682E-4	0.0032882011605415862	5.802707930367504E-4	1.9342359767891682E-4	9.671179883945841E-4	0.0	0.004061895551257254
D5-605-326_2_1_82control	0.0	0.0	0.0	0.02277179236043095	0.0	0.0	0.0	0.0	0.0017140058765915769	0.0	0.0	0.011753183153770812	0.0	2.448579823702253E-4	0.0	0.0	0.06660137120470128	0.0	0.0	0.007835455435847209	0.0	2.448579823702253E-4	0.0019588638589618022	0.00881488736532811	0.0	0.16429970617042117	0.0	0.27571008814887366	2.448579823702253E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02056807051909892	0.0	2.448579823702253E-4	0.0012242899118511264	0.0039177277179236044	0.0012242899118511264	0.09524975514201763	0.0	2.448579823702253E-4	0.0	0.0	0.008570029382957884	0.0	0.0	0.0	0.023506366307541625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13026444662095985	0.0	0.05215475024485798	0.0	0.0	0.0	0.0019588638589618022	0.07002938295788443	0.0	0.0	0.015670910871694418	0.0	0.0	0.0039177277179236044	0.002938295788442703	0.0	0.0	2.448579823702253E-4	0.0	0.00514201762977473	0.0	0.0	0.0	0.0	2.448579823702253E-4	0.0	4.897159647404506E-4
D5-605-604_2_1_635control	0.0	0.0	0.0	0.03405688622754491	0.04952594810379241	0.0	0.0	0.0	0.001746506986027944	0.0	0.0	0.01472055888223553	0.0	0.002245508982035928	0.0	0.0	0.0054890219560878245	0.0	0.0	1.24750499001996E-4	0.0	0.0	8.73253493013972E-4	0.24301397205588823	1.24750499001996E-4	0.02869261477045908	0.0	0.30775948103792417	1.24750499001996E-4	0.0	0.0	4.99001996007984E-4	0.0	0.0	0.0	1.24750499001996E-4	0.0	0.0	0.0	0.0	7.485029940119761E-4	0.008607784431137725	0.0	1.24750499001996E-4	0.011352295409181637	1.24750499001996E-4	6.2375249500998E-4	0.01122754491017964	0.0	3.7425149700598805E-4	0.0	1.24750499001996E-4	0.027569860279441118	0.0	1.24750499001996E-4	0.0	0.0021207584830339322	0.0	1.24750499001996E-4	0.0	0.0	7.485029940119761E-4	0.0	0.0	0.0	0.1311127744510978	0.0	0.011102794411177645	3.7425149700598805E-4	1.24750499001996E-4	0.0	0.001746506986027944	0.10054890219560879	0.0	9.98003992015968E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24750499001996E-4	4.99001996007984E-4	0.0	0.0	0.0	1.24750499001996E-4	0.0	0.0	0.0	1.24750499001996E-4
D5-654-324_1_1_635case	9.560229445506692E-4	0.0	0.0	0.013862332695984704	0.014340344168260038	0.0	0.005258126195028681	0.0019120458891013384	0.027246653919694074	2.390057361376673E-4	0.13264818355640534	0.11281070745697896	7.170172084130019E-4	0.023183556405353727	2.390057361376673E-4	0.0038240917782026767	0.010038240917782026	0.0	0.0	0.0	0.0	0.0	0.005019120458891013	7.170172084130019E-4	0.0033460803059273425	0.023183556405353727	0.00788718929254302	0.21964627151051624	0.0	2.390057361376673E-4	0.0	4.780114722753346E-4	0.0	0.0	2.390057361376673E-4	0.0014340344168260039	0.0021510516252390057	0.0	0.0	0.0	4.780114722753346E-4	0.014340344168260038	9.560229445506692E-4	0.0028680688336520078	0.014818355640535373	0.002390057361376673	0.0	0.024378585086042064	2.390057361376673E-4	7.170172084130019E-4	0.0	0.011233269598470364	0.002390057361376673	0.0	0.005019120458891013	7.170172084130019E-4	2.390057361376673E-4	7.170172084130019E-4	2.390057361376673E-4	0.0	9.560229445506692E-4	0.017208413001912046	0.0035850860420650094	0.0	0.010516252390057362	0.07480879541108987	0.0014340344168260039	0.0	7.170172084130019E-4	0.0028680688336520078	0.0	0.0019120458891013384	0.07934990439770555	4.780114722753346E-4	0.0	0.0	0.0	0.0	0.0	0.0014340344168260039	0.0	7.170172084130019E-4	0.0	0.10755258126195029	9.560229445506692E-4	0.0	2.390057361376673E-4	4.780114722753346E-4	0.0	0.0	0.0	0.0014340344168260039
D5-646-904_1_1_515case	0.0022099447513812156	0.0029465930018416206	0.0	0.019152854511970532	0.0014732965009208103	0.005156537753222836	0.0	0.04088397790055249	0.043462246777163906	0.0	0.021731123388581953	0.023204419889502764	0.0	0.041252302025782686	0.001841620626151013	3.6832412523020257E-4	0.005893186003683241	7.366482504604051E-4	0.0	7.366482504604051E-4	0.0077348066298342545	0.0	3.6832412523020257E-4	0.004051565377532229	0.009576427255985266	0.02983425414364641	0.062246777163904234	0.058931860036832415	0.0	0.005893186003683241	3.6832412523020257E-4	0.0	0.0	0.0	0.003683241252302026	0.0	0.03241252302025783	0.0	0.005156537753222836	0.0014732965009208103	7.366482504604051E-4	0.0055248618784530384	0.041252302025782686	0.013259668508287293	0.001841620626151013	0.010313075506445672	3.6832412523020257E-4	0.008839779005524863	0.001841620626151013	3.6832412523020257E-4	7.366482504604051E-4	0.02136279926335175	0.009576427255985266	3.6832412523020257E-4	0.027992633517495397	0.006998158379373849	0.004788213627992633	0.005893186003683241	0.01289134438305709	3.6832412523020257E-4	0.01694290976058932	0.0022099447513812156	0.0077348066298342545	0.0011049723756906078	0.11049723756906077	0.053775322283609574	0.0077348066298342545	0.005893186003683241	0.0	0.01289134438305709	3.6832412523020257E-4	0.09797421731123389	0.03535911602209945	0.0	0.0	0.0	0.0	0.0	0.0	0.0077348066298342545	7.366482504604051E-4	0.0	0.0	0.007366482504604052	7.366482504604051E-4	7.366482504604051E-4	0.005156537753222836	0.004419889502762431	0.0	0.0	0.0	0.012523020257826888
D5-649-840_2_1_1031control	0.0	0.0	0.0	0.0851436580238262	0.0	0.0	7.00770847932726E-4	0.0	0.011212333566923615	3.50385423966363E-4	0.0	0.06271899088997898	0.0	0.008759635599159075	0.0	0.0	0.00805886475122635	0.0	0.0	0.0	0.0	0.0	0.00350385423966363	0.0	0.0	0.04134548002803083	0.0	0.07813594954449894	0.004905395935529082	0.0	3.50385423966363E-4	0.001051156271899089	0.0	0.0	0.0	7.00770847932726E-4	0.0	0.0	0.0	0.0	0.0	0.006657323055360897	0.0	0.0	0.005956552207428171	3.50385423966363E-4	0.0	0.09635599159074983	0.0	0.002452697967764541	0.0	0.0	7.00770847932726E-4	3.50385423966363E-4	0.0	3.50385423966363E-4	0.006306937631394534	0.0	0.0	0.0	0.0	0.004905395935529082	0.0	0.0	0.0	0.17589348283111422	0.0	0.20707778556412054	0.0	0.0	0.0	0.0	0.14190609670637702	0.002102312543798178	0.001051156271899089	7.00770847932726E-4	0.0	0.0	0.0	0.002102312543798178	0.0	0.0	0.0	0.035739313244569026	7.00770847932726E-4	0.0	0.0	0.0	0.0	0.001401541695865452	0.0	0.0
D5-623-734_2_1_1170control	0.0	0.0	0.0	0.026182737450343083	0.0	0.0	7.222824124232575E-4	0.0	0.005055976886962802	0.0	0.0	0.08396533044420368	0.0	0.007042253521126761	0.0	0.0	0.05669916937522571	0.0	0.0	0.0	1.8057060310581438E-4	0.0	0.07240881184543156	0.0	0.0	0.029613578909353556	9.028530155290719E-4	0.35734922354640664	0.0021668472372697724	0.0	0.0	0.0	0.0	3.6114120621162876E-4	0.0	5.417118093174431E-4	0.0	0.0	0.0	0.0	0.0016251354279523294	0.0	0.0	1.8057060310581438E-4	0.0039725532683279165	0.029071867100036113	3.6114120621162876E-4	0.16865294330083064	0.0	0.007583965330444204	0.0	0.0	0.041170097508125676	0.0012639942217407005	7.222824124232575E-4	0.0030697002527988442	0.005055976886962802	1.8057060310581438E-4	0.0	0.0	3.6114120621162876E-4	0.014084507042253521	1.8057060310581438E-4	1.8057060310581438E-4	1.8057060310581438E-4	0.0326832791621524	0.0	0.0	0.0	0.0	0.0	3.6114120621162876E-4	0.037197544239797764	0.001444564824846515	0.0	0.0	0.0	0.0	0.0	0.00288912964969303	0.0	0.0	3.6114120621162876E-4	0.0	0.002347417840375587	1.8057060310581438E-4	0.0	3.6114120621162876E-4	0.0	5.417118093174431E-4	0.0	5.417118093174431E-4
D5-630-521_1_1_577case	0.0014819205690574985	0.0011855364552459987	0.0	0.008298755186721992	0.007705986959098993	0.006520450503852994	0.0	0.023414344991108477	0.053349140486069944	5.927682276229994E-4	0.022525192649673977	0.08417308832246592	0.0	0.013930053349140487	2.963841138114997E-4	8.891523414344991E-4	0.013337285121517486	5.927682276229994E-4	0.0	5.927682276229994E-4	0.00948429164196799	0.0	0.0017783046828689982	0.0017783046828689982	0.006520450503852994	0.04386484884410195	0.03289863663307647	0.16656787196206282	0.0017783046828689982	0.0	2.963841138114997E-4	2.963841138114997E-4	0.0	0.0	0.0026674570243034974	8.891523414344991E-4	0.012448132780082987	0.0	0.0026674570243034974	8.891523414344991E-4	0.0	0.003260225251926497	0.008595139300533492	0.03971547125074096	0.002074688796680498	0.006520450503852994	5.927682276229994E-4	0.05868405453467694	0.0017783046828689982	0.0	0.0	0.017190278601066984	0.01037344398340249	0.0	0.011558980438648489	0.006224066390041493	0.004149377593360996	0.003260225251926497	0.00978067575577949	0.0	0.004149377593360996	0.004149377593360996	0.008595139300533492	5.927682276229994E-4	0.035269709543568464	0.07113218731475993	0.004445761707172495	0.04267931238885596	0.0	0.015708358032009484	0.0	0.04564315352697095	0.03260225251926497	0.003260225251926497	0.0	5.927682276229994E-4	0.0	5.927682276229994E-4	0.0	0.0035566093657379964	0.0	0.0014819205690574985	2.963841138114997E-4	0.006816834617664493	0.0023710729104919974	0.0	0.004149377593360996	0.0	0.0	0.0017783046828689982	0.0	0.0026674570243034974
D5-631-222_1_1_772case	4.734101309768029E-4	0.0	0.0	0.031560675398453523	0.00268265740886855	1.5780337699226762E-4	7.890168849613382E-4	0.009468202619536058	0.03440113618431435	0.0014202303929304087	0.024301720056809216	0.037083793593182895	0.0	0.01341328704434275	0.001262427015938141	0.0	0.007732365472621114	0.001262427015938141	0.0	0.004102887801798958	0.001262427015938141	3.1560675398453525E-4	0.00662774183367524	0.023986113302824682	0.001735837146914944	0.03329651254536847	0.003471674293829888	0.11772131923623165	0.0018936405239072117	0.0	4.734101309768029E-4	9.468202619536059E-4	0.0	0.0	6.312135079690705E-4	4.734101309768029E-4	0.0018936405239072117	3.1560675398453525E-4	7.890168849613382E-4	0.0	6.312135079690705E-4	0.002524854031876282	0.006469938456682973	0.0028404607858608173	0.003471674293829888	0.001735837146914944	0.0	0.004418494555783494	1.5780337699226762E-4	4.734101309768029E-4	0.0	0.002209247277891747	7.890168849613382E-4	0.0015780337699226763	0.009468202619536058	0.0015780337699226763	0.004891904686760297	0.0011046236389458735	0.0023670506548840145	0.0	0.01262427015938141	0.012466466782389144	0.002051443900899479	0.0014202303929304087	0.05665141234022408	0.037557203724159695	0.001735837146914944	0.045605175950765346	1.5780337699226762E-4	0.005523118194729367	1.5780337699226762E-4	0.01814738835411078	0.3392772605333754	6.312135079690705E-4	3.1560675398453525E-4	0.0	0.0	0.0	0.0	0.0028404607858608173	0.0	0.0	0.0	0.01940981537004892	0.001262427015938141	0.0	6.312135079690705E-4	0.02808900110462364	0.0	1.5780337699226762E-4	0.0	6.312135079690705E-4
D5-686-456_1_1_63case	7.883948281299275E-4	0.003468937243771681	0.0	0.045569221065909805	0.0036266162093976663	0.0	0.001892147587511826	0.002522863450015768	0.04982655313781142	0.002838221381267739	0.014191106906338695	0.13560391043834752	0.0	0.00772626931567329	0.0	3.15357931251971E-4	0.013560391043834753	7.883948281299275E-4	0.002522863450015768	0.005518763796909493	0.004415011037527594	0.0	0.010722169662567014	0.007095553453169348	0.00946073793755913	0.04509618416903185	0.02664774519079155	0.17092399873856828	0.002838221381267739	0.0	0.001261431725007884	0.0	0.0	1.576789656259855E-4	0.0023651844843897824	0.001261431725007884	0.02302112898139388	3.15357931251971E-4	6.30715862503942E-4	4.730368968779565E-4	0.0	0.005361084831283507	0.006780195521917377	0.003468937243771681	0.004099653106275623	0.0	7.883948281299275E-4	0.02459791863765374	0.0	7.883948281299275E-4	1.576789656259855E-4	0.014821822768842637	0.0036266162093976663	7.883948281299275E-4	0.010722169662567014	0.003468937243771681	0.03721223588773258	4.730368968779565E-4	0.004415011037527594	0.0	0.0011037527593818985	0.011352885525070956	0.001892147587511826	6.30715862503942E-4	0.01576789656259855	0.10485651214128035	0.0020498265531378114	0.01119520655944497	4.730368968779565E-4	0.009618416903185115	1.576789656259855E-4	0.003468937243771681	0.07253232418795333	0.011352885525070956	4.730368968779565E-4	0.0	0.0	4.730368968779565E-4	0.0029959003468937244	0.003784295175023652	0.0	0.0	6.30715862503942E-4	0.009618416903185115	9.46073793755913E-4	7.883948281299275E-4	0.001261431725007884	1.576789656259855E-4	0.0	0.006622516556291391	0.0	0.006780195521917377
D5-604-622_1_1_972control	3.324836528870664E-4	8.866230743655104E-4	0.027263659536739444	0.024603790313642914	0.005208910561897373	8.866230743655104E-4	0.0	0.028926077801174777	0.047988473900033246	0.001108278842956888	0.007757951900698216	0.06350437770142968	3.324836528870664E-4	0.015294248032805054	1.108278842956888E-4	2.216557685913776E-4	0.01008533747090768	3.324836528870664E-4	0.0	0.0017732461487310208	0.03136429125567993	3.324836528870664E-4	0.008422919206472349	0.009420370165133548	0.0014407624958439544	0.021722265321955005	0.012301895156821457	0.14274631497284718	0.0014407624958439544	9.974509586611992E-4	9.974509586611992E-4	2.216557685913776E-4	0.0	0.0	3.324836528870664E-4	0.0017732461487310208	0.004433115371827552	2.216557685913776E-4	0.003989803834644797	9.974509586611992E-4	3.324836528870664E-4	0.013631829768369722	0.012412723041117145	6.649673057741328E-4	0.003989803834644797	8.866230743655104E-4	0.004100631718940486	0.07225978056078909	2.216557685913776E-4	3.324836528870664E-4	0.11093871217998448	0.002549041338800842	0.005430566330488751	6.649673057741328E-4	0.005430566330488751	5.54139421478444E-4	0.017843289371605897	4.433115371827552E-4	0.002216557685913776	0.0	0.001108278842956888	0.0031031807602792862	0.004654771140418929	0.005319738446193063	0.017621633603014518	0.05907126232960213	0.0035464922974620416	0.016291698991466253	0.0	0.0035464922974620416	3.324836528870664E-4	0.050205031585947024	0.07946359304000887	0.0017732461487310208	8.866230743655104E-4	2.216557685913776E-4	0.0	2.216557685913776E-4	1.108278842956888E-4	8.866230743655104E-4	0.0	1.108278842956888E-4	5.54139421478444E-4	0.00554139421478444	0.0029923528759835975	0.0	0.0033248365288706637	1.108278842956888E-4	0.0	0.0018840740330267095	0.0	0.0024382134545051534
D5-641-588_1_1_899case	0.0014687882496940024	0.0	0.0	0.02937576499388005	0.011995104039167686	2.447980416156671E-4	0.0	2.447980416156671E-4	0.058996328029375766	0.00416156670746634	0.007588739290085679	0.17821297429620564	2.447980416156671E-4	0.0036719706242350062	2.447980416156671E-4	9.791921664626683E-4	0.027906976744186046	0.0	0.0	0.0	4.895960832313342E-4	0.0	0.006119951040391677	0.0024479804161566705	0.0014687882496940024	0.030599755201958383	0.005385556915544675	0.23353733170134638	0.0036719706242350062	2.447980416156671E-4	0.002203182374541004	0.0	0.0	4.895960832313342E-4	7.343941248470012E-4	0.0026927784577723377	0.003182374541003672	9.791921664626683E-4	0.0017135862913096695	0.0	0.0	0.030354957160342717	0.0017135862913096695	0.012974296205630355	0.011015911872705019	0.0	0.0	0.1525091799265606	0.0	9.791921664626683E-4	9.791921664626683E-4	0.003916768665850673	0.0017135862913096695	0.0	0.005385556915544675	0.0012239902080783353	0.01175030599755202	0.0012239902080783353	0.0014687882496940024	0.0	0.003427172582619339	0.00416156670746634	0.0017135862913096695	0.0	0.01835985312117503	0.04186046511627907	0.0017135862913096695	0.0017135862913096695	0.0014687882496940024	0.0073439412484700125	0.0	0.0036719706242350062	0.03745410036719706	0.005140758873929009	0.0	0.0	0.0	0.0	0.0	0.0019583843329253367	0.0	4.895960832313342E-4	2.447980416156671E-4	7.343941248470012E-4	0.003916768665850673	0.0	0.0014687882496940024	2.447980416156671E-4	0.0	0.00416156670746634	0.0	2.447980416156671E-4
D5-647-398_1_1_965control	0.0016435081428357986	0.0016435081428357986	0.0	0.04840878529807261	0.01553862244135664	0.0	7.470491558344539E-4	0.0011952786493351262	0.10159868519348574	0.017630360077693114	0.011056327506349918	0.12879127446585986	0.0	0.008366950545345885	1.4940983116689077E-4	0.0	0.005229344090841177	7.470491558344539E-4	4.4822949350067237E-4	4.4822949350067237E-4	0.003436426116838488	0.0010458688181682356	0.02256088450620051	0.0010458688181682356	0.0016435081428357986	0.025698490960705214	0.008964589870013447	0.11145973405050053	0.002838786792170925	7.470491558344539E-4	0.005229344090841177	0.0	0.0	7.470491558344539E-4	0.00194232780516958	0.008815180038846557	0.0014940983116689078	1.4940983116689077E-4	0.0022411474675033617	0.0	0.0014940983116689078	0.006574032571343195	0.00194232780516958	0.012401015986851935	8.964589870013447E-4	0.0	0.0	0.023158523830868073	5.976393246675631E-4	8.964589870013447E-4	1.4940983116689077E-4	0.002689376961004034	0.010757507844016136	0.00194232780516958	0.014642163454355296	0.0023905572986702523	0.012102196324518153	0.0014940983116689078	0.0023905572986702523	0.0	0.008217540714178993	0.004930524428507396	0.01150455699985059	0.001344688480502017	0.031376064545047065	0.08068130883012102	0.003585835948005379	0.04900642462274018	0.001344688480502017	0.01553862244135664	0.0	0.01927386822052891	0.036605408635888244	0.02256088450620051	4.4822949350067237E-4	0.0	0.0	0.0	0.001344688480502017	0.005528163753174959	0.0	0.0	0.006574032571343195	0.01882563872702824	2.9881966233378154E-4	0.001344688480502017	0.0046317047661736145	0.0022411474675033617	0.0	0.03062901538921261	0.0	0.00194232780516958
